"url","totalCookies","name","value","domain","path","expires","httpOnly","secure","sameSite"
"https://nypost.com/",279,"OptanonConsent","isGpcEnabled=0&datestamp=Sat+Apr+05+2025+12%3A34%3A44+GMT-0500+(Central+Daylight+Time)&version=202409.1.0&browserGpcFlag=0&isIABGlobal=false&hosts=&consentId=af93e19f-973d-4033-85f9-8cdf409fabb6&interactionCount=1&isAnonUser=1&landingPath=https%3A%2F%2Fwww.wired.com%2F&GPPCookiesCount=1&groups=C0001%3A1%2CC0003%3A1%2CC0009%3A1%2CC0002%3A1%2CSPDTA_BG%3A1%2CC0004%3A1%2CC0005%3A1",".wired.com","/",1775410484,false,false,"Lax"
"https://nypost.com/",279,"OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".nypost.com","/",1775410488,false,false,"Lax"
"https://nypost.com/",279,"OptanonConsent","isGpcEnabled=0&datestamp=Sat+Apr+05+2025+12%3A34%3A48+GMT-0500+(Central+Daylight+Time)&version=202411.2.0&browserGpcFlag=0&isIABGlobal=false&hosts=&consentId=9064d5ed-b8aa-471a-8667-36787445eb59&interactionCount=0&isAnonUser=1&landingPath=https%3A%2F%2Fnypost.com%2F&GPPCookiesCount=1&groups=1%3A1%2C2%3A1%2C3%3A1%2C4%3A1%2CC0022%3A1%2CC0017%3A1%2CC0023%3A1%2CC0024%3A1%2CC0030%3A1",".nypost.com","/",1775410488,false,false,"Lax"
"https://www.media.net/",293,"OTGPPConsent","DBABLA~BVQqAAAAAWA.QA",".cnn.com","/",1778434472.050933,false,true,"None"
"https://www.media.net/",293,"OptanonConsent","isGpcEnabled=0&datestamp=Sat+Apr+05+2025+12%3A34%3A32+GMT-0500+(Central+Daylight+Time)&version=202503.1.0&browserGpcFlag=0&isIABGlobal=false&hosts=&consentId=2b0aff4b-1562-45bf-8e42-58a7d6c8919d&interactionCount=0&isAnonUser=1&landingPath=https%3A%2F%2Fwww.cnn.com%2F&GPPCookiesCount=1&groups=OSSTA_BG%3A1%2Cdsh%3A1%2Cdsl%3A1%2Cpap%3A1%2Cpad%3A1%2Creq%3A1%2Cdsa%3A1%2Ccad%3A1%2Cpcp%3A1%2Cpcd%3A1%2Cmap%3A1%2Cmcp%3A1%2Cmra%3A1%2Cpdd%3A1%2Csec%3A1%2Ctdc%3A1%2Cscp%3A1%2Cdid%3A1%2Ccos%3A1%2Cdlk%3A1",".cnn.com","/",1778434472.167429,false,true,"None"
"https://www.media.net/",293,"bwid","idFromPV_gpPhzvylSR7RJYQQl90UMg",".theguardian.com","/",1775410472.821043,false,true,"None"
"https://www.media.net/",293,"bwid_withoutSameSiteForIncompatibleClients","idFromPV_gpPhzvylSR7RJYQQl90UMg",".theguardian.com","/",1775410472.821076,true,true,
"https://www.media.net/",293,"gpp","DBABLA~BVRqAAAAAmA.QA",".aol.com","/",1743960880,false,true,"None"
"https://www.media.net/",293,"gpp_sid","7",".aol.com","/",1743960880,false,true,"None"
"https://www.media.net/",293,"OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".wired.com","/",1775410484,false,false,"Lax"
"https://www.media.net/",293,"OptanonConsent","isGpcEnabled=0&datestamp=Sat+Apr+05+2025+12%3A34%3A44+GMT-0500+(Central+Daylight+Time)&version=202409.1.0&browserGpcFlag=0&isIABGlobal=false&hosts=&consentId=af93e19f-973d-4033-85f9-8cdf409fabb6&interactionCount=1&isAnonUser=1&landingPath=https%3A%2F%2Fwww.wired.com%2F&GPPCookiesCount=1&groups=C0001%3A1%2CC0003%3A1%2CC0009%3A1%2CC0002%3A1%2CSPDTA_BG%3A1%2CC0004%3A1%2CC0005%3A1",".wired.com","/",1775410484,false,false,"Lax"
"https://www.media.net/",293,"OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".nypost.com","/",1775410490,false,false,"Lax"
"https://www.media.net/",293,"OptanonConsent","isGpcEnabled=0&datestamp=Sat+Apr+05+2025+12%3A34%3A50+GMT-0500+(Central+Daylight+Time)&version=202411.2.0&browserGpcFlag=0&isIABGlobal=false&hosts=&consentId=9064d5ed-b8aa-471a-8667-36787445eb59&interactionCount=1&isAnonUser=1&landingPath=https%3A%2F%2Fnypost.com%2F&GPPCookiesCount=1&groups=1%3A1%2C2%3A1%2C3%3A1%2C4%3A1%2CC0022%3A1%2CC0017%3A1%2CC0023%3A1%2CC0024%3A1%2CC0030%3A1",".nypost.com","/",1775410490,false,false,"Lax"
"https://www.media.net/",293,"_iiq_fdata","%7B%22pcid%22%3A%22bae928ba-003c-d8b5-f918-18680cae0785%22%2C%22pcidDate%22%3A1743874490327%2C%22gpp_string_value%22%3A%22DBABLA~BVQqAAAACgA.QA%22%2C%22sCal%22%3A1743874490816%2C%22isOptedOut%22%3Afalse%2C%22dbsaved%22%3A%22false%22%7D","nypost.com","/",-1,false,false,
"https://www.buzzfeed.com/",300,"OTGPPConsent","DBABLA~BVQqAAAAAWA.QA",".cnn.com","/",1778434472.050933,false,true,"None"
"https://www.buzzfeed.com/",300,"OptanonConsent","isGpcEnabled=0&datestamp=Sat+Apr+05+2025+12%3A34%3A32+GMT-0500+(Central+Daylight+Time)&version=202503.1.0&browserGpcFlag=0&isIABGlobal=false&hosts=&consentId=2b0aff4b-1562-45bf-8e42-58a7d6c8919d&interactionCount=0&isAnonUser=1&landingPath=https%3A%2F%2Fwww.cnn.com%2F&GPPCookiesCount=1&groups=OSSTA_BG%3A1%2Cdsh%3A1%2Cdsl%3A1%2Cpap%3A1%2Cpad%3A1%2Creq%3A1%2Cdsa%3A1%2Ccad%3A1%2Cpcp%3A1%2Cpcd%3A1%2Cmap%3A1%2Cmcp%3A1%2Cmra%3A1%2Cpdd%3A1%2Csec%3A1%2Ctdc%3A1%2Cscp%3A1%2Cdid%3A1%2Ccos%3A1%2Cdlk%3A1",".cnn.com","/",1778434472.167429,false,true,"None"
"https://www.buzzfeed.com/",300,"bwid","idFromPV_gpPhzvylSR7RJYQQl90UMg",".theguardian.com","/",1775410472.821043,false,true,"None"
"https://www.buzzfeed.com/",300,"bwid_withoutSameSiteForIncompatibleClients","idFromPV_gpPhzvylSR7RJYQQl90UMg",".theguardian.com","/",1775410472.821076,true,true,
"https://www.buzzfeed.com/",300,"gpp","DBABLA~BVRqAAAAAmA.QA",".aol.com","/",1743960880,false,true,"None"
"https://www.buzzfeed.com/",300,"gpp_sid","7",".aol.com","/",1743960880,false,true,"None"
"https://www.buzzfeed.com/",300,"OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".wired.com","/",1775410484,false,false,"Lax"
"https://www.buzzfeed.com/",300,"OptanonConsent","isGpcEnabled=0&datestamp=Sat+Apr+05+2025+12%3A34%3A44+GMT-0500+(Central+Daylight+Time)&version=202409.1.0&browserGpcFlag=0&isIABGlobal=false&hosts=&consentId=af93e19f-973d-4033-85f9-8cdf409fabb6&interactionCount=1&isAnonUser=1&landingPath=https%3A%2F%2Fwww.wired.com%2F&GPPCookiesCount=1&groups=C0001%3A1%2CC0003%3A1%2CC0009%3A1%2CC0002%3A1%2CSPDTA_BG%3A1%2CC0004%3A1%2CC0005%3A1",".wired.com","/",1775410484,false,false,"Lax"
"https://www.buzzfeed.com/",300,"OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".nypost.com","/",1775410490,false,false,"Lax"
"https://www.buzzfeed.com/",300,"OptanonConsent","isGpcEnabled=0&datestamp=Sat+Apr+05+2025+12%3A34%3A50+GMT-0500+(Central+Daylight+Time)&version=202411.2.0&browserGpcFlag=0&isIABGlobal=false&hosts=&consentId=9064d5ed-b8aa-471a-8667-36787445eb59&interactionCount=1&isAnonUser=1&landingPath=https%3A%2F%2Fnypost.com%2F&GPPCookiesCount=1&groups=1%3A1%2C2%3A1%2C3%3A1%2C4%3A1%2CC0022%3A1%2CC0017%3A1%2CC0023%3A1%2CC0024%3A1%2CC0030%3A1",".nypost.com","/",1775410490,false,false,"Lax"
"https://www.buzzfeed.com/",300,"_iiq_fdata","%7B%22pcid%22%3A%22bae928ba-003c-d8b5-f918-18680cae0785%22%2C%22pcidDate%22%3A1743874490327%2C%22gpp_string_value%22%3A%22DBABLA~BVQqAAAACgA.QA%22%2C%22sCal%22%3A1743874490816%2C%22isOptedOut%22%3Afalse%2C%22dbsaved%22%3A%22false%22%7D","nypost.com","/",-1,false,false,
"https://disqus.com/",301,"OTGPPConsent","DBABLA~BVQqAAAAAWA.QA",".cnn.com","/",1778434472.050933,false,true,"None"
"https://disqus.com/",301,"OptanonConsent","isGpcEnabled=0&datestamp=Sat+Apr+05+2025+12%3A34%3A32+GMT-0500+(Central+Daylight+Time)&version=202503.1.0&browserGpcFlag=0&isIABGlobal=false&hosts=&consentId=2b0aff4b-1562-45bf-8e42-58a7d6c8919d&interactionCount=0&isAnonUser=1&landingPath=https%3A%2F%2Fwww.cnn.com%2F&GPPCookiesCount=1&groups=OSSTA_BG%3A1%2Cdsh%3A1%2Cdsl%3A1%2Cpap%3A1%2Cpad%3A1%2Creq%3A1%2Cdsa%3A1%2Ccad%3A1%2Cpcp%3A1%2Cpcd%3A1%2Cmap%3A1%2Cmcp%3A1%2Cmra%3A1%2Cpdd%3A1%2Csec%3A1%2Ctdc%3A1%2Cscp%3A1%2Cdid%3A1%2Ccos%3A1%2Cdlk%3A1",".cnn.com","/",1778434472.167429,false,true,"None"
"https://disqus.com/",301,"bwid","idFromPV_gpPhzvylSR7RJYQQl90UMg",".theguardian.com","/",1775410472.821043,false,true,"None"
"https://disqus.com/",301,"bwid_withoutSameSiteForIncompatibleClients","idFromPV_gpPhzvylSR7RJYQQl90UMg",".theguardian.com","/",1775410472.821076,true,true,
"https://disqus.com/",301,"gpp","DBABLA~BVRqAAAAAmA.QA",".aol.com","/",1743960880,false,true,"None"
"https://disqus.com/",301,"gpp_sid","7",".aol.com","/",1743960880,false,true,"None"
"https://disqus.com/",301,"OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".wired.com","/",1775410484,false,false,"Lax"
"https://disqus.com/",301,"OptanonConsent","isGpcEnabled=0&datestamp=Sat+Apr+05+2025+12%3A34%3A44+GMT-0500+(Central+Daylight+Time)&version=202409.1.0&browserGpcFlag=0&isIABGlobal=false&hosts=&consentId=af93e19f-973d-4033-85f9-8cdf409fabb6&interactionCount=1&isAnonUser=1&landingPath=https%3A%2F%2Fwww.wired.com%2F&GPPCookiesCount=1&groups=C0001%3A1%2CC0003%3A1%2CC0009%3A1%2CC0002%3A1%2CSPDTA_BG%3A1%2CC0004%3A1%2CC0005%3A1",".wired.com","/",1775410484,false,false,"Lax"
"https://disqus.com/",301,"OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".nypost.com","/",1775410490,false,false,"Lax"
"https://disqus.com/",301,"OptanonConsent","isGpcEnabled=0&datestamp=Sat+Apr+05+2025+12%3A34%3A50+GMT-0500+(Central+Daylight+Time)&version=202411.2.0&browserGpcFlag=0&isIABGlobal=false&hosts=&consentId=9064d5ed-b8aa-471a-8667-36787445eb59&interactionCount=1&isAnonUser=1&landingPath=https%3A%2F%2Fnypost.com%2F&GPPCookiesCount=1&groups=1%3A1%2C2%3A1%2C3%3A1%2C4%3A1%2CC0022%3A1%2CC0017%3A1%2CC0023%3A1%2CC0024%3A1%2CC0030%3A1",".nypost.com","/",1775410490,false,false,"Lax"
"https://disqus.com/",301,"_iiq_fdata","%7B%22pcid%22%3A%22bae928ba-003c-d8b5-f918-18680cae0785%22%2C%22pcidDate%22%3A1743874490327%2C%22gpp_string_value%22%3A%22DBABLA~BVQqAAAACgA.QA%22%2C%22sCal%22%3A1743874490816%2C%22isOptedOut%22%3Afalse%2C%22dbsaved%22%3A%22false%22%7D","nypost.com","/",-1,false,false,
"https://www.britannica.com/",311,"OTGPPConsent","DBABLA~BVQqAAAAAWA.QA",".cnn.com","/",1778434472.050933,false,true,"None"
"https://www.britannica.com/",311,"OptanonConsent","isGpcEnabled=0&datestamp=Sat+Apr+05+2025+12%3A34%3A32+GMT-0500+(Central+Daylight+Time)&version=202503.1.0&browserGpcFlag=0&isIABGlobal=false&hosts=&consentId=2b0aff4b-1562-45bf-8e42-58a7d6c8919d&interactionCount=0&isAnonUser=1&landingPath=https%3A%2F%2Fwww.cnn.com%2F&GPPCookiesCount=1&groups=OSSTA_BG%3A1%2Cdsh%3A1%2Cdsl%3A1%2Cpap%3A1%2Cpad%3A1%2Creq%3A1%2Cdsa%3A1%2Ccad%3A1%2Cpcp%3A1%2Cpcd%3A1%2Cmap%3A1%2Cmcp%3A1%2Cmra%3A1%2Cpdd%3A1%2Csec%3A1%2Ctdc%3A1%2Cscp%3A1%2Cdid%3A1%2Ccos%3A1%2Cdlk%3A1",".cnn.com","/",1778434472.167429,false,true,"None"
"https://www.britannica.com/",311,"bwid","idFromPV_gpPhzvylSR7RJYQQl90UMg",".theguardian.com","/",1775410472.821043,false,true,"None"
"https://www.britannica.com/",311,"bwid_withoutSameSiteForIncompatibleClients","idFromPV_gpPhzvylSR7RJYQQl90UMg",".theguardian.com","/",1775410472.821076,true,true,
"https://www.britannica.com/",311,"gpp","DBABLA~BVRqAAAAAmA.QA",".aol.com","/",1743960880,false,true,"None"
"https://www.britannica.com/",311,"gpp_sid","7",".aol.com","/",1743960880,false,true,"None"
"https://www.britannica.com/",311,"OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".wired.com","/",1775410484,false,false,"Lax"
"https://www.britannica.com/",311,"OptanonConsent","isGpcEnabled=0&datestamp=Sat+Apr+05+2025+12%3A34%3A44+GMT-0500+(Central+Daylight+Time)&version=202409.1.0&browserGpcFlag=0&isIABGlobal=false&hosts=&consentId=af93e19f-973d-4033-85f9-8cdf409fabb6&interactionCount=1&isAnonUser=1&landingPath=https%3A%2F%2Fwww.wired.com%2F&GPPCookiesCount=1&groups=C0001%3A1%2CC0003%3A1%2CC0009%3A1%2CC0002%3A1%2CSPDTA_BG%3A1%2CC0004%3A1%2CC0005%3A1",".wired.com","/",1775410484,false,false,"Lax"
"https://www.britannica.com/",311,"OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".nypost.com","/",1775410490,false,false,"Lax"
"https://www.britannica.com/",311,"OptanonConsent","isGpcEnabled=0&datestamp=Sat+Apr+05+2025+12%3A34%3A50+GMT-0500+(Central+Daylight+Time)&version=202411.2.0&browserGpcFlag=0&isIABGlobal=false&hosts=&consentId=9064d5ed-b8aa-471a-8667-36787445eb59&interactionCount=1&isAnonUser=1&landingPath=https%3A%2F%2Fnypost.com%2F&GPPCookiesCount=1&groups=1%3A1%2C2%3A1%2C3%3A1%2C4%3A1%2CC0022%3A1%2CC0017%3A1%2CC0023%3A1%2CC0024%3A1%2CC0030%3A1",".nypost.com","/",1775410490,false,false,"Lax"
"https://www.britannica.com/",311,"_iiq_fdata","%7B%22pcid%22%3A%22bae928ba-003c-d8b5-f918-18680cae0785%22%2C%22pcidDate%22%3A1743874490327%2C%22gpp_string_value%22%3A%22DBABLA~BVQqAAAACgA.QA%22%2C%22sCal%22%3A1743874490816%2C%22isOptedOut%22%3Afalse%2C%22dbsaved%22%3A%22false%22%7D","nypost.com","/",-1,false,false,
"https://www.merriam-webster.com/",316,"OTGPPConsent","DBABLA~BVQqAAAAAWA.QA",".cnn.com","/",1778434472.050933,false,true,"None"
"https://www.merriam-webster.com/",316,"OptanonConsent","isGpcEnabled=0&datestamp=Sat+Apr+05+2025+12%3A34%3A32+GMT-0500+(Central+Daylight+Time)&version=202503.1.0&browserGpcFlag=0&isIABGlobal=false&hosts=&consentId=2b0aff4b-1562-45bf-8e42-58a7d6c8919d&interactionCount=0&isAnonUser=1&landingPath=https%3A%2F%2Fwww.cnn.com%2F&GPPCookiesCount=1&groups=OSSTA_BG%3A1%2Cdsh%3A1%2Cdsl%3A1%2Cpap%3A1%2Cpad%3A1%2Creq%3A1%2Cdsa%3A1%2Ccad%3A1%2Cpcp%3A1%2Cpcd%3A1%2Cmap%3A1%2Cmcp%3A1%2Cmra%3A1%2Cpdd%3A1%2Csec%3A1%2Ctdc%3A1%2Cscp%3A1%2Cdid%3A1%2Ccos%3A1%2Cdlk%3A1",".cnn.com","/",1778434472.167429,false,true,"None"
"https://www.merriam-webster.com/",316,"bwid","idFromPV_gpPhzvylSR7RJYQQl90UMg",".theguardian.com","/",1775410472.821043,false,true,"None"
"https://www.merriam-webster.com/",316,"bwid_withoutSameSiteForIncompatibleClients","idFromPV_gpPhzvylSR7RJYQQl90UMg",".theguardian.com","/",1775410472.821076,true,true,
"https://www.merriam-webster.com/",316,"gpp","DBABLA~BVRqAAAAAmA.QA",".aol.com","/",1743960880,false,true,"None"
"https://www.merriam-webster.com/",316,"gpp_sid","7",".aol.com","/",1743960880,false,true,"None"
"https://www.merriam-webster.com/",316,"OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".wired.com","/",1775410484,false,false,"Lax"
"https://www.merriam-webster.com/",316,"OptanonConsent","isGpcEnabled=0&datestamp=Sat+Apr+05+2025+12%3A34%3A44+GMT-0500+(Central+Daylight+Time)&version=202409.1.0&browserGpcFlag=0&isIABGlobal=false&hosts=&consentId=af93e19f-973d-4033-85f9-8cdf409fabb6&interactionCount=1&isAnonUser=1&landingPath=https%3A%2F%2Fwww.wired.com%2F&GPPCookiesCount=1&groups=C0001%3A1%2CC0003%3A1%2CC0009%3A1%2CC0002%3A1%2CSPDTA_BG%3A1%2CC0004%3A1%2CC0005%3A1",".wired.com","/",1775410484,false,false,"Lax"
"https://www.merriam-webster.com/",316,"OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".nypost.com","/",1775410490,false,false,"Lax"
"https://www.merriam-webster.com/",316,"OptanonConsent","isGpcEnabled=0&datestamp=Sat+Apr+05+2025+12%3A34%3A50+GMT-0500+(Central+Daylight+Time)&version=202411.2.0&browserGpcFlag=0&isIABGlobal=false&hosts=&consentId=9064d5ed-b8aa-471a-8667-36787445eb59&interactionCount=1&isAnonUser=1&landingPath=https%3A%2F%2Fnypost.com%2F&GPPCookiesCount=1&groups=1%3A1%2C2%3A1%2C3%3A1%2C4%3A1%2CC0022%3A1%2CC0017%3A1%2CC0023%3A1%2CC0024%3A1%2CC0030%3A1",".nypost.com","/",1775410490,false,false,"Lax"
"https://www.merriam-webster.com/",316,"_iiq_fdata","%7B%22pcid%22%3A%22bae928ba-003c-d8b5-f918-18680cae0785%22%2C%22pcidDate%22%3A1743874490327%2C%22gpp_string_value%22%3A%22DBABLA~BVQqAAAACgA.QA%22%2C%22sCal%22%3A1743874490816%2C%22isOptedOut%22%3Afalse%2C%22dbsaved%22%3A%22false%22%7D","nypost.com","/",-1,false,false,
"https://www.cbsnews.com/",324,"OTGPPConsent","DBABLA~BVQqAAAAAWA.QA",".cnn.com","/",1778434472.050933,false,true,"None"
"https://www.cbsnews.com/",324,"OptanonConsent","isGpcEnabled=0&datestamp=Sat+Apr+05+2025+12%3A34%3A32+GMT-0500+(Central+Daylight+Time)&version=202503.1.0&browserGpcFlag=0&isIABGlobal=false&hosts=&consentId=2b0aff4b-1562-45bf-8e42-58a7d6c8919d&interactionCount=0&isAnonUser=1&landingPath=https%3A%2F%2Fwww.cnn.com%2F&GPPCookiesCount=1&groups=OSSTA_BG%3A1%2Cdsh%3A1%2Cdsl%3A1%2Cpap%3A1%2Cpad%3A1%2Creq%3A1%2Cdsa%3A1%2Ccad%3A1%2Cpcp%3A1%2Cpcd%3A1%2Cmap%3A1%2Cmcp%3A1%2Cmra%3A1%2Cpdd%3A1%2Csec%3A1%2Ctdc%3A1%2Cscp%3A1%2Cdid%3A1%2Ccos%3A1%2Cdlk%3A1",".cnn.com","/",1778434472.167429,false,true,"None"
"https://www.cbsnews.com/",324,"bwid","idFromPV_gpPhzvylSR7RJYQQl90UMg",".theguardian.com","/",1775410472.821043,false,true,"None"
"https://www.cbsnews.com/",324,"bwid_withoutSameSiteForIncompatibleClients","idFromPV_gpPhzvylSR7RJYQQl90UMg",".theguardian.com","/",1775410472.821076,true,true,
"https://www.cbsnews.com/",324,"gpp","DBABLA~BVRqAAAAAmA.QA",".aol.com","/",1743960880,false,true,"None"
"https://www.cbsnews.com/",324,"gpp_sid","7",".aol.com","/",1743960880,false,true,"None"
"https://www.cbsnews.com/",324,"OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".wired.com","/",1775410484,false,false,"Lax"
"https://www.cbsnews.com/",324,"OptanonConsent","isGpcEnabled=0&datestamp=Sat+Apr+05+2025+12%3A34%3A44+GMT-0500+(Central+Daylight+Time)&version=202409.1.0&browserGpcFlag=0&isIABGlobal=false&hosts=&consentId=af93e19f-973d-4033-85f9-8cdf409fabb6&interactionCount=1&isAnonUser=1&landingPath=https%3A%2F%2Fwww.wired.com%2F&GPPCookiesCount=1&groups=C0001%3A1%2CC0003%3A1%2CC0009%3A1%2CC0002%3A1%2CSPDTA_BG%3A1%2CC0004%3A1%2CC0005%3A1",".wired.com","/",1775410484,false,false,"Lax"
"https://www.cbsnews.com/",324,"OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".nypost.com","/",1775410490,false,false,"Lax"
"https://www.cbsnews.com/",324,"OptanonConsent","isGpcEnabled=0&datestamp=Sat+Apr+05+2025+12%3A34%3A50+GMT-0500+(Central+Daylight+Time)&version=202411.2.0&browserGpcFlag=0&isIABGlobal=false&hosts=&consentId=9064d5ed-b8aa-471a-8667-36787445eb59&interactionCount=1&isAnonUser=1&landingPath=https%3A%2F%2Fnypost.com%2F&GPPCookiesCount=1&groups=1%3A1%2C2%3A1%2C3%3A1%2C4%3A1%2CC0022%3A1%2CC0017%3A1%2CC0023%3A1%2CC0024%3A1%2CC0030%3A1",".nypost.com","/",1775410490,false,false,"Lax"
"https://www.cbsnews.com/",324,"_iiq_fdata","%7B%22pcid%22%3A%22bae928ba-003c-d8b5-f918-18680cae0785%22%2C%22pcidDate%22%3A1743874490327%2C%22gpp_string_value%22%3A%22DBABLA~BVQqAAAACgA.QA%22%2C%22sCal%22%3A1743874490816%2C%22isOptedOut%22%3Afalse%2C%22dbsaved%22%3A%22false%22%7D","nypost.com","/",-1,false,false,
"https://techcrunch.com/",353,"OTGPPConsent","DBABLA~BVQqAAAAAWA.QA",".cnn.com","/",1778434472.050933,false,true,"None"
"https://techcrunch.com/",353,"OptanonConsent","isGpcEnabled=0&datestamp=Sat+Apr+05+2025+12%3A34%3A32+GMT-0500+(Central+Daylight+Time)&version=202503.1.0&browserGpcFlag=0&isIABGlobal=false&hosts=&consentId=2b0aff4b-1562-45bf-8e42-58a7d6c8919d&interactionCount=0&isAnonUser=1&landingPath=https%3A%2F%2Fwww.cnn.com%2F&GPPCookiesCount=1&groups=OSSTA_BG%3A1%2Cdsh%3A1%2Cdsl%3A1%2Cpap%3A1%2Cpad%3A1%2Creq%3A1%2Cdsa%3A1%2Ccad%3A1%2Cpcp%3A1%2Cpcd%3A1%2Cmap%3A1%2Cmcp%3A1%2Cmra%3A1%2Cpdd%3A1%2Csec%3A1%2Ctdc%3A1%2Cscp%3A1%2Cdid%3A1%2Ccos%3A1%2Cdlk%3A1",".cnn.com","/",1778434472.167429,false,true,"None"
"https://techcrunch.com/",353,"bwid","idFromPV_gpPhzvylSR7RJYQQl90UMg",".theguardian.com","/",1775410472.821043,false,true,"None"
"https://techcrunch.com/",353,"bwid_withoutSameSiteForIncompatibleClients","idFromPV_gpPhzvylSR7RJYQQl90UMg",".theguardian.com","/",1775410472.821076,true,true,
"https://techcrunch.com/",353,"gpp","DBABLA~BVRqAAAAAmA.QA",".aol.com","/",1743960880,false,true,"None"
"https://techcrunch.com/",353,"gpp_sid","7",".aol.com","/",1743960880,false,true,"None"
"https://techcrunch.com/",353,"OTGPPConsent","DBABLA~BVQqAAAACgA.QA",".wired.com","/",1775410484,false,false,"Lax"
